* /home/saurabh/pilot_related/new_installer/esim-1.1.2/examples/7805voltageregulator/7805voltageregulator.cir
Transient Analysis  Thu Aug 22 10:12:07  2019
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
263	6.181560e-003	-8.58468e-004	
264	6.196017e-003	-5.45800e-004	
265	6.210531e-003	-3.44264e-004	
266	6.225518e-003	-2.12416e-004	
267	6.241147e-003	-1.27652e-004	
268	6.257822e-003	-7.35008e-005	
269	6.275961e-003	-4.00939e-005	
270	6.296174e-003	-2.01021e-005	
271	6.320731e-003	-8.66235e-006	
272	6.354042e-003	-2.61463e-006	
273	6.401374e-003	-5.16697e-007	
274	6.477617e-003	2.068655e-008	
275	6.626009e-003	-3.83204e-008	
276	6.922794e-003	4.822962e-008	
277	7.516364e-003	-3.68134e-008	
278	8.703504e-003	5.053332e-008	
279	1.038451e-002	-3.49294e-008	
280	1.165271e-002	5.012080e-008	
281	1.272735e-002	-3.70314e-008	
282	1.317220e-002	4.802531e-008	
283	1.345047e-002	-3.45033e-008	
284	1.361082e-002	1.912595e-006	
285	1.370468e-002	5.292754e-005	
286	1.374693e-002	2.220201e-004	

Index   time            alli            
--------------------------------------------------------------------------------
287	1.377020e-002	4.783998e-004	
288	1.378934e-002	8.888667e-004	
289	1.380790e-002	1.600025e-003	
290	1.382738e-002	2.919975e-003	
291	1.384627e-002	5.128047e-003	
292	1.386606e-002	9.000133e-003	
293	1.388702e-002	1.567686e-002	
294	1.391062e-002	2.752324e-002	
295	1.393988e-002	4.965458e-002	
296	1.398569e-002	9.942748e-002	
297	1.403526e-002	1.663066e-001	
298	1.409051e-002	2.462254e-001	
299	1.415694e-002	3.401710e-001	
300	1.425101e-002	4.589456e-001	
301	1.438784e-002	5.918595e-001	
302	1.460808e-002	7.029532e-001	
303	1.487263e-002	6.859245e-001	
304	1.512281e-002	5.483396e-001	
305	1.534984e-002	3.509040e-001	
306	1.550209e-002	1.992614e-001	
307	1.559077e-002	1.154164e-001	
308	1.565290e-002	6.584702e-002	
309	1.570166e-002	3.637022e-002	
310	1.575716e-002	1.520507e-002	
311	1.579683e-002	7.218863e-003	
312	1.581622e-002	4.860020e-003	
313	1.583608e-002	3.186360e-003	
314	1.585617e-002	2.044858e-003	
315	1.587570e-002	1.309604e-003	
316	1.589643e-002	8.050869e-004	
317	1.591576e-002	5.052865e-004	
318	1.593536e-002	3.117492e-004	
319	1.595524e-002	1.887600e-004	
320	1.597601e-002	1.106196e-004	
321	1.599804e-002	6.182852e-005	
322	1.602201e-002	3.250311e-005	
323	1.604871e-002	1.545449e-005	
324	1.607930e-002	6.578750e-006	
325	1.611636e-002	2.140019e-006	
326	1.616835e-002	5.150760e-007	
327	1.624987e-002	-3.36717e-008	
328	1.640038e-002	5.925066e-008	
329	1.670139e-002	-6.79508e-008	
330	1.730340e-002	5.744563e-008	
331	1.850743e-002	-7.05680e-008	
332	2.050743e-002	5.513364e-008	
333	2.250743e-002	-6.93713e-008	
334	2.323487e-002	5.838027e-008	
335	2.371304e-002	-9.18783e-008	
336	2.398280e-002	-1.01239e-004	
337	2.409047e-002	-1.63611e-003	
338	2.413236e-002	-4.34247e-003	
339	2.416224e-002	-8.27781e-003	
340	2.419458e-002	-1.56319e-002	
341	2.422664e-002	-2.71752e-002	
342	2.426989e-002	-5.01623e-002	
343	2.433619e-002	-9.83885e-002	
344	2.440834e-002	-1.58186e-001	

Index   time            alli            
--------------------------------------------------------------------------------
345	2.447571e-002	-2.12190e-001	
346	2.456711e-002	-2.74782e-001	
347	2.469233e-002	-3.33659e-001	
348	2.488034e-002	-3.60209e-001	
349	2.509657e-002	-3.07469e-001	
350	2.525512e-002	-2.24362e-001	
351	2.537278e-002	-1.48499e-001	
352	2.545616e-002	-9.43782e-002	
353	2.551932e-002	-5.80347e-002	
354	2.557403e-002	-3.31247e-002	
355	2.563263e-002	-1.53030e-002	
356	2.569477e-002	-5.57526e-003	
357	2.571669e-002	-3.74577e-003	
358	2.573894e-002	-2.45897e-003	
359	2.576190e-002	-1.56250e-003	
360	2.578424e-002	-9.88829e-004	
361	2.580790e-002	-5.98908e-004	
